Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"RFB","Fertilizers by Product","217","Togo","5922","Export Value","4001","Urea","2018","2018","1000 US$","818.72","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","217","Togo","5922","Export Value","4001","Urea","2019","2019","1000 US$","427.34","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","217","Togo","5157","Agricultural Use","4001","Urea","2018","2018","tonnes","27236.55","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","217","Togo","5157","Agricultural Use","4001","Urea","2019","2019","tonnes","3711.1","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","219","Tonga","5610","Import Quantity","4016","Potassium chloride (muriate of potash) (MOP)","2018","2018","tonnes","21.85","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","219","Tonga","5610","Import Quantity","4016","Potassium chloride (muriate of potash) (MOP)","2019","2019","tonnes","172.24","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","219","Tonga","5622","Import Value","4016","Potassium chloride (muriate of potash) (MOP)","2018","2018","1000 US$","12.58","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","219","Tonga","5622","Import Value","4016","Potassium chloride (muriate of potash) (MOP)","2019","2019","1000 US$","101.77","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","219","Tonga","5610","Import Quantity","4012","Superphosphates above 35%","2019","2019","tonnes","4","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","219","Tonga","5622","Import Value","4012","Superphosphates above 35%","2019","2019","1000 US$","2.63","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","219","Tonga","5610","Import Quantity","4001","Urea","2018","2018","tonnes","53.02","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","219","Tonga","5610","Import Quantity","4001","Urea","2019","2019","tonnes","86.45","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","219","Tonga","5622","Import Value","4001","Urea","2018","2018","1000 US$","28.38","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","219","Tonga","5622","Import Value","4001","Urea","2019","2019","1000 US$","49.29","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","220","Trinidad and Tobago","5610","Import Quantity","4022","Diammonium phosphate (DAP)","2018","2018","tonnes","27.85","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","220","Trinidad and Tobago","5622","Import Value","4022","Diammonium phosphate (DAP)","2018","2018","1000 US$","25.7","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","220","Trinidad and Tobago","5610","Import Quantity","4016","Potassium chloride (muriate of potash) (MOP)","2018","2018","tonnes","1583.66","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","220","Trinidad and Tobago","5610","Import Quantity","4016","Potassium chloride (muriate of potash) (MOP)","2019","2019","tonnes","2748.47","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","220","Trinidad and Tobago","5622","Import Value","4016","Potassium chloride (muriate of potash) (MOP)","2018","2018","1000 US$","610.17","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","220","Trinidad and Tobago","5622","Import Value","4016","Potassium chloride (muriate of potash) (MOP)","2019","2019","1000 US$","1074.02","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","220","Trinidad and Tobago","5910","Export Quantity","4016","Potassium chloride (muriate of potash) (MOP)","2018","2018","tonnes","0","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","220","Trinidad and Tobago","5910","Export Quantity","4016","Potassium chloride (muriate of potash) (MOP)","2019","2019","tonnes","197.73","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","220","Trinidad and Tobago","5922","Export Value","4016","Potassium chloride (muriate of potash) (MOP)","2018","2018","1000 US$","0.15","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","220","Trinidad and Tobago","5922","Export Value","4016","Potassium chloride (muriate of potash) (MOP)","2019","2019","1000 US$","597.96","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","220","Trinidad and Tobago","5610","Import Quantity","4012","Superphosphates above 35%","2018","2018","tonnes","27.6","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","220","Trinidad and Tobago","5610","Import Quantity","4012","Superphosphates above 35%","2019","2019","tonnes","27.6","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","220","Trinidad and Tobago","5622","Import Value","4012","Superphosphates above 35%","2018","2018","1000 US$","12.15","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","220","Trinidad and Tobago","5622","Import Value","4012","Superphosphates above 35%","2019","2019","1000 US$","12.14","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","220","Trinidad and Tobago","5510","Production","4001","Urea","2018","2018","tonnes","579970","W","Data reported on country official publications or web sites (Official) or trade country files"
"RFB","Fertilizers by Product","220","Trinidad and Tobago","5510","Production","4001","Urea","2019","2019","tonnes","659538","W","Data reported on country official publications or web sites (Official) or trade country files"
"RFB","Fertilizers by Product","220","Trinidad and Tobago","5910","Export Quantity","4001","Urea","2018","2018","tonnes","496833.2","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","220","Trinidad and Tobago","5910","Export Quantity","4001","Urea","2019","2019","tonnes","420543.11","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","220","Trinidad and Tobago","5922","Export Value","4001","Urea","2018","2018","1000 US$","143603.97","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","220","Trinidad and Tobago","5922","Export Value","4001","Urea","2019","2019","1000 US$","128124.74","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","222","Tunisia","5610","Import Quantity","4022","Diammonium phosphate (DAP)","2018","2018","tonnes","1.15","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","222","Tunisia","5610","Import Quantity","4022","Diammonium phosphate (DAP)","2019","2019","tonnes","2.88","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","222","Tunisia","5622","Import Value","4022","Diammonium phosphate (DAP)","2018","2018","1000 US$","3.43","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","222","Tunisia","5622","Import Value","4022","Diammonium phosphate (DAP)","2019","2019","1000 US$","6.76","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","222","Tunisia","5910","Export Quantity","4022","Diammonium phosphate (DAP)","2018","2018","tonnes","251881.4","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","222","Tunisia","5910","Export Quantity","4022","Diammonium phosphate (DAP)","2019","2019","tonnes","340695","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","222","Tunisia","5922","Export Value","4022","Diammonium phosphate (DAP)","2018","2018","1000 US$","108293.69","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","222","Tunisia","5922","Export Value","4022","Diammonium phosphate (DAP)","2019","2019","1000 US$","125678.63","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","222","Tunisia","5610","Import Quantity","4011","Phosphate rock","2018","2018","tonnes","12.25","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","222","Tunisia","5610","Import Quantity","4011","Phosphate rock","2019","2019","tonnes","10585.4","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","222","Tunisia","5622","Import Value","4011","Phosphate rock","2018","2018","1000 US$","0.48","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","222","Tunisia","5622","Import Value","4011","Phosphate rock","2019","2019","1000 US$","653.31","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","222","Tunisia","5910","Export Quantity","4011","Phosphate rock","2018","2018","tonnes","800","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","222","Tunisia","5910","Export Quantity","4011","Phosphate rock","2019","2019","tonnes","1375","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","222","Tunisia","5922","Export Value","4011","Phosphate rock","2018","2018","1000 US$","111.56","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","222","Tunisia","5922","Export Value","4011","Phosphate rock","2019","2019","1000 US$","178.94","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","222","Tunisia","5610","Import Quantity","4016","Potassium chloride (muriate of potash) (MOP)","2018","2018","tonnes","3669.91","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","222","Tunisia","5610","Import Quantity","4016","Potassium chloride (muriate of potash) (MOP)","2019","2019","tonnes","1035.49","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","222","Tunisia","5622","Import Value","4016","Potassium chloride (muriate of potash) (MOP)","2018","2018","1000 US$","1280.32","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","222","Tunisia","5622","Import Value","4016","Potassium chloride (muriate of potash) (MOP)","2019","2019","1000 US$","425.48","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","222","Tunisia","5910","Export Quantity","4016","Potassium chloride (muriate of potash) (MOP)","2018","2018","tonnes","2193","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","222","Tunisia","5910","Export Quantity","4016","Potassium chloride (muriate of potash) (MOP)","2019","2019","tonnes","2137","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
